Date,County,daily.death.count,population.2018,patients.hospitalized,patients.on.ventilators,airborn.isolation.beds,adult.ICU.beds,new.cases,month,region
2020-12-04,Bucks,8,628195,77,10,61.4,18.2,490,12,southeast
2020-12-05,Bucks,15,628195,78,8,58.3,27.3,492,12,southeast
2020-12-06,Bucks,2,628195,81,8,58.3,28.6,546,12,southeast
2020-12-07,Bucks,11,628195,75,8,59.7,29.9,387,12,southeast
2020-12-08,Bucks,13,628195,76,8,61.1,19.5,332,12,southeast
2020-12-09,Bucks,4,628195,81,7,62.5,16.9,615,12,southeast
2020-12-10,Bucks,12,628195,82,6,62.5,18.2,546,12,southeast
2020-12-11,Bucks,3,628195,60,4,66.7,28.6,573,12,southeast
2020-12-12,Bucks,7,628195,84,8,56.9,24.4,375,12,southeast
2020-12-13,Bucks,14,628195,85,5,58.3,29.5,403,12,southeast
2020-12-14,Bucks,2,628195,84,4,56.9,32.1,402,12,southeast
2020-12-15,Bucks,5,628195,207,21,63.9,23.1,362,12,southeast
2020-12-16,Bucks,3,628195,198,27,61.1,24.4,352,12,southeast
2020-12-17,Bucks,1,628195,196,30,61.1,12.6,466,12,southeast
2020-12-18,Bucks,0,628195,189,31,61.1,14.4,395,12,southeast
2020-06-01,Chester,2,522046,76,8,57,54.8,33,06,southeast
2020-06-02,Chester,2,522046,69,11,64,37.5,38,06,southeast
2020-06-03,Chester,1,522046,56,13,65.1,42.3,42,06,southeast
2020-06-04,Chester,0,522046,53,15,65.1,53.8,59,06,southeast
2020-06-05,Chester,1,522046,57,12,62.8,46.1,60,06,southeast
2020-06-06,Chester,1,522046,53,13,61.6,59.6,36,06,southeast
2020-06-07,Chester,1,522046,53,14,61.6,59.6,50,06,southeast
2020-06-08,Chester,2,522046,54,10,60.5,53.8,28,06,southeast
2020-06-09,Chester,0,522046,54,10,65.1,28.8,30,06,southeast
2020-06-10,Chester,2,522046,48,9,66.3,43.1,28,06,southeast
2020-06-11,Chester,1,522046,40,12,66.3,24,61,06,southeast
2020-06-12,Chester,1,522046,45,11,66.3,22.1,20,06,southeast
2020-06-13,Chester,3,522046,40,11,67.4,29.8,26,06,southeast
2020-06-14,Chester,3,522046,41,10,65.1,27.9,19,06,southeast
2020-06-15,Chester,0,522046,35,8,66.3,26,26,06,southeast
2020-06-16,Chester,0,522046,33,8,66.3,31.7,26,06,southeast
2020-06-17,Chester,2,522046,43,8,52.3,28.8,32,06,southeast
2020-06-18,Chester,0,522046,43,8,55.8,28.8,41,06,southeast
2020-06-19,Chester,0,522046,39,9,60.5,22.1,22,06,southeast
2020-06-20,Chester,1,522046,36,8,64,30.8,30,06,southeast
2020-06-21,Chester,2,522046,36,8,58.1,29.8,31,06,southeast
2020-06-22,Chester,1,522046,33,9,60.5,34.6,17,06,southeast
2020-06-23,Chester,2,522046,35,8,45.3,23.1,20,06,southeast
2020-06-24,Chester,1,522046,35,9,57,28.4,23,06,southeast
2020-06-25,Chester,2,522046,39,8,60.5,33.3,27,06,southeast
2020-06-26,Chester,0,522046,37,8,47.7,32.7,33,06,southeast
2020-06-27,Chester,1,522046,35,7,49.5,32.7,17,06,southeast
2020-06-28,Chester,1,522046,33,7,57.1,32.7,22,06,southeast
2020-06-29,Chester,1,522046,27,4,57.1,52.9,34,06,southeast
2020-06-30,Chester,2,522046,28,6,53.8,26.9,24,06,southeast
2020-07-01,Chester,0,522046,29,6,51.6,34.1,21,07,southeast
2020-07-02,Chester,0,522046,33,6,47.3,42.2,27,07,southeast
2020-07-03,Chester,0,522046,14,3,47.3,24,19,07,southeast
2020-07-04,Chester,0,522046,15,2,53.8,50,30,07,southeast
2020-07-05,Chester,0,522046,14,4,49.5,32.7,10,07,southeast
2020-07-06,Chester,1,522046,16,2,48.4,38.9,28,07,southeast
2020-07-07,Chester,0,522046,17,1,51.6,27.9,31,07,southeast
2020-07-08,Chester,0,522046,21,1,45.1,32.5,29,07,southeast
2020-07-09,Chester,0,522046,20,1,48.4,31.7,39,07,southeast
2020-07-10,Chester,0,522046,19,1,52.7,29.8,39,07,southeast
2020-07-11,Chester,1,522046,15,1,50.5,33.7,22,07,southeast
2020-07-12,Chester,0,522046,15,1,60.4,42.1,6,07,southeast
2020-07-13,Chester,3,522046,18,2,52.7,40.4,37,07,southeast
2020-07-14,Chester,1,522046,14,2,50.5,35.6,53,07,southeast
2020-07-15,Chester,0,522046,16,1,50.5,38.5,25,07,southeast
2020-07-16,Chester,0,522046,19,0,49.5,33.7,68,07,southeast
2020-07-17,Chester,0,522046,20,0,49.5,27.9,42,07,southeast
2020-07-18,Chester,1,522046,22,0,49.5,28.8,50,07,southeast
2020-07-19,Chester,2,522046,26,0,52.7,26.9,30,07,southeast
2020-07-20,Chester,0,522046,24,0,56,39.4,48,07,southeast
2020-07-21,Chester,1,522046,22,0,52.7,30.8,37,07,southeast
2020-07-22,Chester,1,522046,20,0,47.3,35.3,52,07,southeast
2020-07-23,Chester,0,522046,15,0,49.5,45.1,62,07,southeast
2020-07-24,Chester,0,522046,16,1,52.7,42.3,58,07,southeast
2020-07-25,Chester,1,522046,16,1,56,49,36,07,southeast
2020-07-26,Chester,0,522046,14,0,56,43.3,42,07,southeast
2020-07-27,Chester,1,522046,15,1,57.1,40.4,61,07,southeast
2020-07-28,Chester,1,522046,18,0,53.8,41.3,24,07,southeast
2020-07-29,Chester,0,522046,18,0,52.7,30.8,37,07,southeast
2020-07-31,Chester,1,522046,9,1,54.9,40.2,41,07,southeast
2020-08-01,Chester,0,522046,15,2,54.9,37.5,17,08,southeast
2020-08-02,Chester,0,522046,16,2,49.5,39.4,23,08,southeast
2020-08-03,Chester,0,522046,21,3,48.4,34.6,50,08,southeast
2020-08-04,Chester,0,522046,24,4,49.5,35.6,23,08,southeast
2020-08-05,Chester,2,522046,21,3,53.8,36.5,35,08,southeast
2020-08-06,Chester,1,522046,22,2,49.5,43.3,27,08,southeast
2020-08-07,Chester,0,522046,22,2,52.9,37.5,32,08,southeast
2020-08-08,Chester,0,522046,20,3,47.3,38.5,15,08,southeast
2020-08-09,Chester,0,522046,22,3,49.5,42.3,15,08,southeast
2020-08-10,Chester,0,522046,23,4,40.7,38.5,37,08,southeast
2020-08-11,Chester,0,522046,17,3,44.8,34.9,39,08,southeast
2020-08-12,Chester,0,522046,16,3,44.8,32.7,30,08,southeast
2020-08-13,Chester,1,522046,13,3,48.4,29.8,31,08,southeast
2020-08-14,Chester,0,522046,14,3,45.1,36.5,25,08,southeast
2020-08-15,Chester,0,522046,15,3,49.5,38.5,32,08,southeast
2020-08-16,Chester,1,522046,14,4,45.1,40.4,20,08,southeast
2020-08-17,Chester,0,522046,13,3,42.9,44.2,30,08,southeast
2020-08-18,Chester,1,522046,12,3,46,54.8,14,08,southeast
2020-08-19,Chester,0,522046,11,2,41.8,38.5,16,08,southeast
2020-08-20,Chester,1,522046,8,2,40.7,41.3,12,08,southeast
2020-08-21,Chester,1,522046,9,2,42.9,52.4,26,08,southeast
2020-08-22,Chester,0,522046,9,2,40.7,44.2,18,08,southeast
2020-08-23,Chester,0,522046,7,2,50.6,55.9,16,08,southeast
2020-08-24,Chester,1,522046,9,1,49.4,44.2,26,08,southeast
2020-08-25,Chester,0,522046,8,0,37.9,35.7,16,08,southeast
2020-08-26,Chester,0,522046,7,0,47.1,31.7,22,08,southeast
2020-08-27,Chester,0,522046,8,1,49.4,30.8,32,08,southeast
2020-08-28,Chester,1,522046,12,1,49.4,39.2,26,08,southeast
2020-08-29,Chester,0,522046,13,1,49.4,41.3,21,08,southeast
2020-08-30,Chester,0,522046,12,0,48.3,36.5,22,08,southeast
2020-08-31,Chester,0,522046,14,0,47.1,35.6,47,08,southeast
2020-09-01,Chester,0,522046,14,0,58.6,28.8,22,09,southeast
2020-09-02,Chester,0,522046,11,0,59.8,28.8,33,09,southeast
2020-09-03,Chester,0,522046,11,0,50.6,33.3,42,09,southeast
2020-09-04,Chester,0,522046,9,0,50.6,34.1,63,09,southeast
2020-09-05,Chester,0,522046,9,1,51.7,30.8,68,09,southeast
2020-09-06,Chester,0,522046,9,1,51.7,22.1,46,09,southeast
2020-09-07,Chester,0,522046,10,0,57.5,38.5,47,09,southeast
2020-09-08,Chester,0,522046,12,0,51.7,38.1,41,09,southeast
2020-09-09,Chester,1,522046,11,0,50.6,48.4,51,09,southeast
2020-09-10,Chester,0,522046,9,0,47.1,50,44,09,southeast
2020-09-11,Chester,1,522046,10,0,50.6,41.9,30,09,southeast
2020-09-12,Chester,0,522046,8,0,49.4,45.2,38,09,southeast
2020-09-13,Chester,1,522046,13,0,42.5,42.2,51,09,southeast
2020-09-14,Chester,1,522046,13,0,40.2,43.1,72,09,southeast
2020-09-15,Chester,1,522046,11,0,44.8,24,47,09,southeast
2020-09-16,Chester,0,522046,12,0,42.5,32.5,57,09,southeast
2020-09-17,Chester,0,522046,14,0,42.5,36.2,56,09,southeast
2020-09-18,Chester,0,522046,70,0,47.1,45.2,47,09,southeast
2020-09-19,Chester,2,522046,73,0,50.6,36.2,42,09,southeast
2020-09-20,Chester,1,522046,12,0,52.9,39.4,32,09,southeast
2020-09-21,Chester,0,522046,11,0,51.7,44.7,28,09,southeast
2020-09-22,Chester,1,522046,10,0,43.7,42.6,33,09,southeast
2020-09-23,Chester,0,522046,8,1,54,46.8,51,09,southeast
2020-09-24,Chester,0,522046,7,1,49.4,44,32,09,southeast
2020-09-25,Chester,1,522046,6,1,52.9,38.3,48,09,southeast
2020-09-26,Chester,0,522046,10,2,55.2,54.3,20,09,southeast
2020-09-27,Chester,0,522046,15,2,50.6,47.9,20,09,southeast
2020-09-28,Chester,0,522046,17,2,49.4,47.9,58,09,southeast
2020-09-29,Chester,0,522046,15,2,46,38.3,31,09,southeast
2020-09-30,Chester,0,522046,16,2,46,30.9,47,09,southeast
2020-10-01,Chester,1,522046,13,3,46,38.3,41,10,southeast
2020-10-02,Chester,1,522046,14,2,49.4,41.4,26,10,southeast
2020-10-03,Chester,0,522046,14,3,48.3,40.4,42,10,southeast
2020-10-04,Chester,0,522046,16,3,49.4,42.6,23,10,southeast
2020-10-05,Chester,1,522046,22,3,50.6,36.2,23,10,southeast
2020-10-06,Chester,0,522046,24,2,46,34,51,10,southeast
2020-10-07,Chester,0,522046,22,3,43.7,34,39,10,southeast
2020-10-08,Chester,0,522046,21,3,42.5,40.4,45,10,southeast
2020-10-09,Chester,0,522046,16,2,41.4,35.1,46,10,southeast
2020-10-10,Chester,1,522046,18,1,47.1,39.4,33,10,southeast
2020-10-11,Chester,0,522046,16,1,43.7,44.7,37,10,southeast
2020-10-12,Chester,1,522046,19,1,49.4,47.9,50,10,southeast
2020-10-13,Chester,0,522046,13,1,49.4,45.7,37,10,southeast
2020-10-14,Chester,0,522046,15,1,48.3,42.2,48,10,southeast
2020-10-15,Chester,1,522046,18,0,47.1,39.6,35,10,southeast
2020-10-16,Chester,0,522046,17,0,56.3,43.4,41,10,southeast
2020-10-17,Chester,1,522046,17,0,55.2,36.2,23,10,southeast
2020-10-18,Chester,0,522046,12,0,59.8,42.6,26,10,southeast
2020-10-19,Chester,0,522046,13,0,51.7,42.6,46,10,southeast
2020-10-20,Chester,0,522046,15,0,54,41.5,30,10,southeast
2020-10-21,Chester,0,522046,19,0,49.4,35.1,46,10,southeast
2020-10-22,Chester,0,522046,16,1,47.1,38.3,55,10,southeast
2020-10-23,Chester,0,522046,15,3,46,40.6,42,10,southeast
2020-10-24,Chester,0,522046,15,3,41.4,29.8,38,10,southeast
2020-10-25,Chester,0,522046,14,1,48.3,37.2,65,10,southeast
2020-10-26,Chester,0,522046,15,1,54,51.9,60,10,southeast
2020-10-27,Chester,0,522046,17,1,47.1,35.3,48,10,southeast
2020-10-28,Chester,0,522046,20,1,46,26.6,76,10,southeast
2020-10-29,Chester,0,522046,18,1,51.7,39.6,37,10,southeast
2020-10-30,Chester,0,522046,17,1,50.6,43.6,60,10,southeast
2020-10-31,Chester,0,522046,19,1,44.8,34,58,10,southeast
2020-11-01,Chester,0,522046,20,1,48.3,38.3,53,11,southeast
2020-11-02,Chester,1,522046,23,1,54,40.4,64,11,southeast
2020-11-03,Chester,0,522046,28,2,54,38,81,11,southeast
2020-11-04,Chester,1,522046,30,3,48.3,34.8,75,11,southeast
2020-11-05,Chester,0,522046,31,2,44.8,34,88,11,southeast
2020-11-06,Chester,0,522046,34,3,46,31.9,116,11,southeast
2020-11-07,Chester,0,522046,36,3,46,28.7,60,11,southeast
2020-11-08,Chester,0,522046,35,3,36.8,30.9,97,11,southeast
2020-11-09,Chester,0,522046,36,3,35.6,25.5,121,11,southeast
2020-11-10,Chester,1,522046,39,1,34.5,27.7,123,11,southeast
2020-11-11,Chester,0,522046,36,1,34.5,24.5,127,11,southeast
2020-11-12,Chester,3,522046,36,1,35.6,21.3,154,11,southeast
2020-11-13,Chester,0,522046,45,3,41.4,18.1,157,11,southeast
2020-11-14,Chester,1,522046,51,4,52.9,28.7,165,11,southeast
2020-11-15,Chester,1,522046,51,4,51.7,34,129,11,southeast
2020-11-16,Chester,5,522046,48,2,50.6,35.9,125,11,southeast
2020-11-17,Chester,0,522046,58,3,50.6,35.1,159,11,southeast
2020-11-18,Chester,2,522046,58,4,42.5,25.5,214,11,southeast
2020-11-19,Chester,4,522046,57,3,43.7,25.5,174,11,southeast
2020-11-20,Chester,1,522046,57,4,48.3,24.5,191,11,southeast
2020-11-21,Chester,1,522046,57,4,46,25.5,165,11,southeast
2020-11-22,Chester,2,522046,56,5,44.8,31.9,161,11,southeast
2020-11-23,Chester,1,522046,60,5,54,40.4,125,11,southeast
2020-11-24,Chester,2,522046,72,3,54,38.3,165,11,southeast
2020-11-25,Chester,2,522046,81,3,48.3,31.9,259,11,southeast
2020-11-26,Chester,3,522046,86,3,49.4,43.8,202,11,southeast
2020-11-27,Chester,2,522046,82,3,52.8,26.6,195,11,southeast
2020-11-28,Chester,3,522046,85,3,56.2,37.2,130,11,southeast
2020-11-29,Chester,3,522046,87,4,66.3,40.4,93,11,southeast
2020-11-30,Chester,0,522046,85,3,51.7,44.7,151,11,southeast
2020-12-01,Chester,4,522046,94,5,52.8,40.4,270,12,southeast
2020-12-02,Chester,2,522046,94,9,53.9,27.7,343,12,southeast
2020-12-03,Chester,1,522046,90,7,55.1,31.9,389,12,southeast
2020-12-04,Chester,4,522046,88,9,55.1,27.7,264,12,southeast
2020-12-05,Chester,3,522046,101,8,48.3,44.8,268,12,southeast
2020-12-06,Chester,5,522046,113,7,44.9,42.7,242,12,southeast
2020-12-07,Chester,3,522046,134,6,55.1,42.7,277,12,southeast
2020-12-08,Chester,2,522046,143,7,55.1,34.4,235,12,southeast
2020-12-09,Chester,2,522046,154,8,42.7,25,319,12,southeast
2020-12-10,Chester,0,522046,140,8,42.7,37.5,246,12,southeast
2020-12-11,Chester,1,522046,144,11,46.1,33.3,364,12,southeast
2020-12-12,Chester,4,522046,152,9,49.4,35.4,213,12,southeast
2020-12-13,Chester,3,522046,163,9,51.7,34.4,267,12,southeast
2020-12-14,Chester,1,522046,176,9,43.8,32.3,305,12,southeast
2020-12-15,Chester,2,522046,182,12,43.8,37.5,285,12,southeast
2020-12-16,Chester,2,522046,184,13,49.4,35.4,227,12,southeast
2020-12-17,Chester,1,522046,187,12,46.1,31.2,385,12,southeast
2020-12-18,Chester,0,522046,173,13,53.9,30.2,275,12,southeast
2020-06-01,Delaware,3,564751,66,18,65.5,36.8,22,06,southeast
2020-06-02,Delaware,5,564751,64,9,57.1,27.7,55,06,southeast
2020-06-03,Delaware,2,564751,62,13,57.1,24.5,33,06,southeast
2020-06-04,Delaware,3,564751,50,11,62.5,21.7,20,06,southeast
2020-06-05,Delaware,0,564751,47,5,61.5,22.5,49,06,southeast
2020-06-06,Delaware,2,564751,42,5,50,21.9,21,06,southeast
2020-06-07,Delaware,3,564751,42,3,73.9,39.2,18,06,southeast
2020-06-08,Delaware,3,564751,43,3,48.4,42.5,33,06,southeast
2020-06-09,Delaware,2,564751,47,5,60.7,28.4,22,06,southeast
2020-06-10,Delaware,1,564751,48,3,55.9,26,48,06,southeast
2020-06-11,Delaware,5,564751,53,8,55,13.1,47,06,southeast
2020-06-12,Delaware,1,564751,36,10,45.9,21.2,25,06,southeast
2020-06-13,Delaware,3,564751,39,8,56.2,25,22,06,southeast
2020-06-14,Delaware,3,564751,38,8,54.3,21.2,32,06,southeast
2020-06-15,Delaware,3,564751,35,8,52.9,21.3,13,06,southeast
2020-06-16,Delaware,1,564751,33,9,45.2,32.5,33,06,southeast
2020-06-17,Delaware,1,564751,30,10,40.7,24,11,06,southeast
2020-06-18,Delaware,3,564751,33,7,46.7,21.1,20,06,southeast
2020-06-19,Delaware,0,564751,28,7,50,23.8,22,06,southeast
2020-06-20,Delaware,1,564751,26,5,41.7,27.8,16,06,southeast
2020-06-21,Delaware,2,564751,19,5,55.9,26.7,13,06,southeast
2020-06-22,Delaware,2,564751,20,3,55.9,25,16,06,southeast
2020-06-23,Delaware,3,564751,25,4,38.2,21.8,14,06,southeast
2020-06-24,Delaware,2,564751,19,3,36.1,31.5,18,06,southeast
2020-06-25,Delaware,0,564751,21,2,70.4,30.6,21,06,southeast
2020-06-26,Delaware,0,564751,21,3,55.2,19.4,14,06,southeast
2020-06-27,Delaware,0,564751,18,3,44.8,15.1,22,06,southeast
2020-06-28,Delaware,2,564751,21,5,34.3,22.9,14,06,southeast
2020-06-29,Delaware,0,564751,26,11,42.9,22.2,35,06,southeast
2020-06-30,Delaware,2,564751,21,6,37.8,35.8,29,06,southeast
2020-07-01,Delaware,1,564751,19,3,57.6,24.3,24,07,southeast
2020-07-02,Delaware,2,564751,18,3,43.3,21.6,35,07,southeast
2020-07-03,Delaware,1,564751,17,3,46.7,34.4,17,07,southeast
2020-07-04,Delaware,2,564751,15,3,45.2,31.8,25,07,southeast
2020-07-05,Delaware,2,564751,16,2,54.8,34.3,15,07,southeast
2020-07-06,Delaware,0,564751,18,2,46.9,38.5,44,07,southeast
2020-07-07,Delaware,1,564751,19,3,66.7,29.7,40,07,southeast
2020-07-08,Delaware,0,564751,19,2,44.4,34.9,24,07,southeast
2020-07-09,Delaware,0,564751,20,2,53.6,21.2,47,07,southeast
2020-07-10,Delaware,1,564751,21,2,56.7,22.5,21,07,southeast
2020-07-11,Delaware,0,564751,19,2,75,46.3,33,07,southeast
2020-07-12,Delaware,1,564751,19,2,75,32.8,18,07,southeast
2020-07-13,Delaware,0,564751,15,2,70,26.9,38,07,southeast
2020-07-14,Delaware,1,564751,14,2,88.9,26.5,45,07,southeast
2020-07-15,Delaware,1,564751,13,2,77.8,23.5,45,07,southeast
2020-07-16,Delaware,0,564751,15,2,63,20.3,66,07,southeast
2020-07-17,Delaware,1,564751,24,2,70.4,17.6,52,07,southeast
2020-07-18,Delaware,0,564751,33,2,78.3,24.3,46,07,southeast
2020-07-19,Delaware,2,564751,33,2,50,20,40,07,southeast
2020-07-20,Delaware,1,564751,27,2,42.9,18.1,58,07,southeast
2020-07-21,Delaware,1,564751,29,2,46.4,14.7,48,07,southeast
2020-07-22,Delaware,1,564751,22,2,65.5,24.3,44,07,southeast
2020-07-23,Delaware,1,564751,26,2,62.1,17.9,97,07,southeast
2020-07-24,Delaware,1,564751,25,4,50,17.6,102,07,southeast
2020-07-25,Delaware,0,564751,24,5,50,23.5,59,07,southeast
2020-07-26,Delaware,0,564751,23,5,60.9,35.8,73,07,southeast
2020-07-27,Delaware,1,564751,26,5,46.9,18.2,95,07,southeast
2020-07-28,Delaware,3,564751,27,4,48.4,28.4,63,07,southeast
2020-07-29,Delaware,2,564751,29,5,51.6,26.8,66,07,southeast
2020-07-31,Delaware,2,564751,30,5,40,22.9,105,07,southeast
2020-08-01,Delaware,1,564751,35,4,38.2,31.9,29,08,southeast
2020-08-02,Delaware,4,564751,34,5,45.5,29.9,57,08,southeast
2020-08-03,Delaware,0,564751,35,4,48.5,21.7,100,08,southeast
2020-08-04,Delaware,1,564751,40,4,35.1,11.4,74,08,southeast
2020-08-05,Delaware,3,564751,39,3,30.6,11.9,43,08,southeast
2020-08-06,Delaware,2,564751,37,2,45.5,16.2,48,08,southeast
2020-08-07,Delaware,4,564751,33,4,40.6,27.8,47,08,southeast
2020-08-08,Delaware,0,564751,28,4,46.9,28.6,57,08,southeast
2020-08-09,Delaware,2,564751,26,5,53.8,15.1,48,08,southeast
2020-08-10,Delaware,1,564751,30,8,66.7,11.4,71,08,southeast
2020-08-11,Delaware,1,564751,31,2,51.9,14.3,91,08,southeast
2020-08-12,Delaware,1,564751,25,2,48.1,22.2,67,08,southeast
2020-08-13,Delaware,1,564751,27,3,53.8,23.6,57,08,southeast
2020-08-14,Delaware,1,564751,24,4,57.7,31.6,77,08,southeast
2020-08-15,Delaware,1,564751,26,4,43.5,22.2,57,08,southeast
2020-08-16,Delaware,0,564751,26,3,50,22.5,37,08,southeast
2020-08-17,Delaware,0,564751,27,3,51.7,25,63,08,southeast
2020-08-18,Delaware,3,564751,26,3,51.7,16.7,36,08,southeast
2020-08-19,Delaware,1,564751,17,3,51.7,10.8,82,08,southeast
2020-08-20,Delaware,1,564751,16,3,65.2,18.4,38,08,southeast
2020-08-21,Delaware,1,564751,17,2,50,14.1,65,08,southeast
2020-08-22,Delaware,0,564751,12,2,65.4,24.7,34,08,southeast
2020-08-23,Delaware,0,564751,15,2,45.5,19.2,27,08,southeast
2020-08-24,Delaware,2,564751,13,2,75,22.5,34,08,southeast
2020-08-25,Delaware,2,564751,14,4,70.8,25.7,37,08,southeast
2020-08-26,Delaware,1,564751,15,3,59.3,31.4,35,08,southeast
2020-08-27,Delaware,0,564751,16,2,70.8,33.3,47,08,southeast
2020-08-28,Delaware,0,564751,15,3,72,21.9,47,08,southeast
2020-08-29,Delaware,0,564751,14,3,60,21.6,38,08,southeast
2020-08-30,Delaware,0,564751,14,3,76.9,27.4,41,08,southeast
2020-08-31,Delaware,1,564751,15,4,76.9,22.1,71,08,southeast
2020-09-01,Delaware,0,564751,16,2,55.6,20,47,09,southeast
2020-09-02,Delaware,1,564751,20,0,60.7,20.3,35,09,southeast
2020-09-03,Delaware,1,564751,17,0,53.6,27.6,29,09,southeast
2020-09-04,Delaware,1,564751,15,0,58.6,26.8,44,09,southeast
2020-09-05,Delaware,0,564751,17,0,40,29.7,41,09,southeast
2020-09-06,Delaware,0,564751,15,0,46.7,25.3,37,09,southeast
2020-09-07,Delaware,2,564751,16,0,65.4,23.5,32,09,southeast
2020-09-08,Delaware,0,564751,16,0,57.7,30,38,09,southeast
2020-09-09,Delaware,3,564751,16,0,56,20.8,35,09,southeast
2020-09-10,Delaware,0,564751,14,1,48,19.2,48,09,southeast
2020-09-11,Delaware,0,564751,14,1,52,16,56,09,southeast
2020-09-12,Delaware,0,564751,14,1,44,20.5,24,09,southeast
2020-09-13,Delaware,0,564751,11,1,60.9,35.6,32,09,southeast
2020-09-14,Delaware,0,564751,14,1,52,26.8,35,09,southeast
2020-09-15,Delaware,0,564751,14,1,52,19.7,37,09,southeast
2020-09-16,Delaware,0,564751,13,1,50,16.4,39,09,southeast
2020-09-17,Delaware,0,564751,18,1,46.4,29.2,36,09,southeast
2020-09-18,Delaware,0,564751,18,1,46.4,29.2,30,09,southeast
2020-09-19,Delaware,0,564751,16,2,39.3,31.4,19,09,southeast
2020-09-20,Delaware,0,564751,18,2,46.2,27.4,33,09,southeast
2020-09-21,Delaware,0,564751,20,10,72,37.3,33,09,southeast
2020-09-22,Delaware,0,564751,20,10,72,38.8,45,09,southeast
2020-09-23,Delaware,0,564751,18,0,75,23.9,43,09,southeast
2020-09-24,Delaware,0,564751,19,1,58.1,13.3,34,09,southeast
2020-09-25,Delaware,1,564751,18,1,53.3,14.9,44,09,southeast
2020-09-26,Delaware,1,564751,18,1,51.7,14.9,51,09,southeast
2020-09-27,Delaware,0,564751,18,1,56.7,24.3,22,09,southeast
2020-09-28,Delaware,1,564751,18,1,48.1,21.9,61,09,southeast
2020-09-29,Delaware,1,564751,16,0,38.5,22.1,56,09,southeast
2020-09-30,Delaware,0,564751,18,0,38.5,15.2,42,09,southeast
2020-10-01,Delaware,2,564751,17,0,41.9,15.4,45,10,southeast
2020-10-02,Delaware,1,564751,20,0,48.4,19,47,10,southeast
2020-10-03,Delaware,0,564751,19,0,45.2,25.6,41,10,southeast
2020-10-04,Delaware,0,564751,13,0,46.2,26.3,28,10,southeast
2020-10-05,Delaware,0,564751,16,0,59.3,27.6,32,10,southeast
2020-10-06,Delaware,1,564751,16,0,59.3,15.8,90,10,southeast
2020-10-07,Delaware,0,564751,20,0,51.6,13.6,48,10,southeast
2020-10-08,Delaware,0,564751,18,1,42.3,10.3,58,10,southeast
2020-10-09,Delaware,0,564751,23,1,61.5,16.2,91,10,southeast
2020-10-10,Delaware,0,564751,19,1,57.7,24.7,44,10,southeast
2020-10-11,Delaware,1,564751,18,0,66.7,25,47,10,southeast
2020-10-12,Delaware,0,564751,19,1,66.7,33.3,71,10,southeast
2020-10-13,Delaware,1,564751,20,1,55.6,21.3,59,10,southeast
2020-10-14,Delaware,1,564751,19,1,60,25.3,67,10,southeast
2020-10-15,Delaware,0,564751,17,1,53.8,33.3,66,10,southeast
2020-10-16,Delaware,0,564751,18,1,48,27.4,95,10,southeast
2020-10-17,Delaware,0,564751,19,1,70.8,28.7,62,10,southeast
2020-10-18,Delaware,1,564751,18,2,58.3,24.4,32,10,southeast
2020-10-19,Delaware,0,564751,20,2,57.7,18.2,110,10,southeast
2020-10-20,Delaware,0,564751,21,2,57.7,10.4,48,10,southeast
2020-10-21,Delaware,1,564751,31,2,56,15,105,10,southeast
2020-10-22,Delaware,1,564751,36,2,42.3,11.7,108,10,southeast
2020-10-23,Delaware,0,564751,32,4,42.3,22.7,116,10,southeast
2020-10-24,Delaware,0,564751,36,5,46.2,16,57,10,southeast
2020-10-25,Delaware,0,564751,34,5,46.7,21.6,118,10,southeast
2020-10-26,Delaware,0,564751,46,5,41.4,23.4,137,10,southeast
2020-10-27,Delaware,0,564751,39,5,50,21.1,122,10,southeast
2020-10-28,Delaware,1,564751,41,3,58.6,15,112,10,southeast
2020-10-29,Delaware,0,564751,42,3,44.4,17.1,134,10,southeast
2020-10-30,Delaware,0,564751,43,3,57.1,20.8,141,10,southeast
2020-10-31,Delaware,1,564751,45,3,44.8,10.5,115,10,southeast
2020-11-01,Delaware,1,564751,47,5,30.3,20.8,74,11,southeast
2020-11-02,Delaware,2,564751,50,5,37.5,13.9,129,11,southeast
2020-11-03,Delaware,0,564751,53,7,36.4,13,133,11,southeast
2020-11-04,Delaware,1,564751,49,5,36.4,11.7,135,11,southeast
2020-11-05,Delaware,0,564751,52,5,29.4,7.8,162,11,southeast
2020-11-06,Delaware,1,564751,69,3,28.6,22.4,213,11,southeast
2020-11-07,Delaware,0,564751,60,3,28.9,21.2,148,11,southeast
2020-11-08,Delaware,2,564751,67,3,34.2,25,208,11,southeast
2020-11-09,Delaware,0,564751,56,3,21.1,7.4,170,11,southeast
2020-11-10,Delaware,1,564751,73,4,6.6,13,222,11,southeast
2020-11-11,Delaware,1,564751,75,4,40,12.7,223,11,southeast
2020-11-12,Delaware,1,564751,88,5,27,10.4,225,11,southeast
2020-11-13,Delaware,0,564751,95,6,33.3,5,268,11,southeast
2020-11-14,Delaware,1,564751,69,6,28.2,20.3,253,11,southeast
2020-11-15,Delaware,0,564751,72,6,28.6,17.1,180,11,southeast
2020-11-16,Delaware,3,564751,73,8,27.1,20.3,221,11,southeast
2020-11-17,Delaware,1,564751,93,9,23.9,16.2,313,11,southeast
2020-11-18,Delaware,2,564751,105,9,32.5,9,365,11,southeast
2020-11-19,Delaware,4,564751,111,10,36.8,12.5,229,11,southeast
